zip_area,zip_lat,zip_long,lat_mean,long_mean,lat_max,lat_min,long_max,long_min,dens,approx_zips,number_of_panels_north,number_of_panels_south,number_of_panels_east,number_of_panels_west,number_of_panels_flat,number_of_panels_total,potential_kwh_total,state_size,state_lat,state_long,is_usa
0.10234727004495987,39.73,-75.54,39.7280977,-75.54146855,39.7523753,39.7038201,-75.5172974,-75.5656397,4059023.751366371,19,9530,33031,27094,21973,323802,415430.0,124477060.0,1.0651584389188316,39.32571428571429,-75.53081632653061,1
0.10012347565173996,38.9,-77.03,38.90422385,-77.0317478,38.9109932,38.8974545,-77.0271877,-77.0363079,255474.55113295885,20,106,841,228,421,23983,25579.0,7657906.0,0.11858541225631761,38.89243243243243,-77.02810810810811,1
0.10142888847414999,38.98,-77.03,38.97983455,-77.02798965,38.9954398,38.9642293,-77.0050985,-77.0508808,1170613.2423038469,20,3442,37878,15048,18953,43413,118734.0,35827775.0,0.11858541225631761,38.89243243243243,-77.02810810810811,1
0.10339410743043986,38.83,-77.01,38.8319982,-77.00619660000001,38.8585609,38.8054355,-76.9742523,-77.0381409,3612623.6715307455,20,11312,54470,39867,45927,221948,373524.0,114801977.0,0.11858541225631761,38.89243243243243,-77.02810810810811,1
0.12641488219755084,41.56,-71.68,41.55327885,-71.65312954999999,41.6021084,41.5044493,-71.5178893,-71.7883698,14120.172949341106,28,5,792,396,522,70,1785.0,501329.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10131714793605999,38.94,-77.06,38.93404635,-77.05972249999999,38.9576937,38.910399,-77.0457976,-77.0736474,1729766.4173354078,20,2342,29243,10281,11266,122123,175255.0,52618442.0,0.11858541225631761,38.89243243243243,-77.02810810810811,1
0.11717911262865933,41.91,-71.7,41.8942294,-71.68710815,41.9332375,41.8552213,-71.5770085,-71.7972078,22085.84740013669,28,107,994,651,610,226,2588.0,719864.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10245053493074016,41.78,-71.4,41.787414299999995,-71.39635935000001,41.814415,41.7604136,-71.3736698,-71.4190489,3139095.3714142465,29,4113,50937,37291,51676,177585,321602.0,91948760.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.13234945929844077,43.31,-71.67,43.3007551,-71.66535099999999,43.3834474,43.2180628,-71.5675503,-71.7631517,555415.9449510197,33,883,23415,11590,15462,22159,73509.0,20702420.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.11211129858240089,43.05,-70.78,43.0692822,-70.79835700000001,43.1214652,43.0170992,-70.7403338,-70.8563802,5930508.418037106,38,10348,70650,36270,38155,509454,664877.0,191843616.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10265571882463011,43.04,-70.97,43.03613985,-70.97120995,43.0519993,43.0202804,-70.9293466,-71.0130733,263687.2091485015,38,629,3158,1461,1414,20407,27069.0,7759866.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10576568682244,43.07,-70.94,43.066140250000004,-70.95408359999999,43.0900209,43.0422596,-70.8937242,-71.014443,511214.94715740206,38,749,13165,11131,8910,20114,54069.0,15439359.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.1049448852459002,43.25,-70.88,43.25373945,-70.88292340000001,43.2835277,43.2239512,-70.8414231,-70.9244237,1839193.9687936371,38,1440,29666,16057,14338,131513,193014.0,55504292.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10016798187355992,38.57,-75.62,38.5724683,-75.62217245,38.5782597,38.5666769,-75.6149211,-75.6294238,10033.146133148532,19,5,500,286,192,22,1005.0,302150.0,1.0651584389188316,39.32571428571429,-75.53081632653061,1
0.10108256683932028,47.51,-111.27,47.5111235,-111.27522875,47.5191949,47.5030521,-111.2416978,-111.3087597,2237101.876918667,59,1941,36896,26473,35965,124857,226132.0,65341433.0,8.822863055720632,46.92656790123457,-110.29743209876543,1
0.5202658221272325,48.59,-113.27,48.76549475,-113.44519485000001,48.9970416,48.5339479,-112.9914359,-113.8989538,7544.220344806986,59,13,1780,598,1036,498,3925.0,1049224.0,8.822863055720632,46.92656790123457,-110.29743209876543,1
0.11255882842981162,61.27,-149.79,61.26032225,-149.78835825,61.2946598,61.2259847,-149.6969217,-149.8797948,1923029.965925546,99,78,36436,18359,16332,145249,216454.0,41886144.0,35.08018431037671,61.52529197080292,-152.3990510948905,1
0.10144572206339957,41.88,-71.35,41.87794045,-71.3550433,41.8980197,41.8578612,-71.3370431,-71.3730435,3196418.670048486,28,3294,77591,61229,54252,127897,324263.0,92115241.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10251799219840015,41.75,-71.41,41.748328799999996,-71.412825,41.7673128,41.7293448,-71.3796656,-71.4459844,3681139.2020793916,28,8264,70912,42421,49955,205831,377383.0,108533956.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10132622513596033,41.84,-71.39,41.8382206,-71.395682,41.8568745,41.8195667,-71.3779079,-71.4134561,2236952.967465857,29,4341,63825,47151,32515,78830,226662.0,63846194.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10147917390019963,41.77,-71.44,41.7767305,-71.43429515,41.7938207,41.7596403,-71.4126574,-71.4559329,2947925.0618871218,29,5460,69679,51948,41512,130554,299153.0,86489480.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10107523655231995,41.84,-71.35,41.843286899999995,-71.35501625,41.8600133,41.8265605,-71.3389453,-71.3710872,1678274.5782859756,29,2134,28553,20284,17340,101321,169632.0,48450238.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11774533494291972,43.19,-70.87,43.1856617,-70.8955072,43.2519238,43.1193996,-70.8285559,-70.9624585,2891630.485106311,38,3214,71329,39665,34604,191664,340476.0,97497774.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10289078216817973,43.23,-70.82,43.217744550000006,-70.8410012,43.242665,43.1928241,-70.8120011,-70.8700013,180958.8731628688,38,32,4535,2812,2810,8430,18619.0,5320269.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.11683658052488168,43.01,-70.77,43.0161452,-70.71218730000001,43.0588041,42.9734863,-70.6135175,-70.8108571,257932.91676815375,38,2056,10632,4457,4328,8663,30136.0,8610541.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10417192692279945,39.73,-75.53,39.7563366,-75.49721905,39.7979938,39.7146794,-75.4721818,-75.5222563,1785932.21317558,19,6680,43495,37474,18992,79403,186044.0,54802420.0,1.0651584389188316,39.32571428571429,-75.53081632653061,1
0.10018916772489982,17.98,-66.6,18.004289999999997,-66.61170355,18.0131499,17.9954301,-66.6063658,-66.6170413,140713.81487777596,73,2379,2621,974,750,7374,14098.0,4569332.0,1.4625192306427994,18.290170454545457,-66.31232954545455,0
0.10731988784919022,41.7,-71.42,41.70676005,-71.39599255,41.7586339,41.6548862,-71.3607152,-71.4312699,3296164.458325691,28,11034,97274,68111,69639,107686,353744.0,100718584.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10201197666544011,41.81,-71.37,41.817167749999996,-71.36386490000001,41.8383354,41.7960001,-71.3401025,-71.3876273,4102077.1646489166,29,6832,77687,66387,28605,238950,418461.0,120678462.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11739605586600015,43.54,-96.73,43.5978427,-96.70338095,43.6594511,43.5362343,-96.6327897,-96.7739722,8766163.329836776,57,15967,99601,40539,65384,807622,1029113.0,309353897.0,5.9248480993186625,44.27893401015229,-99.06312182741115,1
0.10430885819649986,41.73,-71.31,41.7433932,-71.32044955,41.7770601,41.7097263,-71.2884533,-71.3524458,1788860.5361635648,28,4085,69626,39024,36050,37809,186594.0,52419051.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10127632555504965,41.8,-71.42,41.79666535,-71.42486375,41.8168836,41.7764471,-71.4090819,-71.4406456,3032446.1152874758,29,3759,38431,41982,36942,186001,307115.0,88584407.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10131938067424003,41.84,-71.44,41.839355299999994,-71.43573864999999,41.8539329,41.8247777,-71.4131118,-71.4583655,3515023.4597767033,29,7090,100012,61380,57360,130298,356140.0,102426661.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.1028400283611701,41.77,-71.35,41.77475915,-71.34891685,41.8043926,41.7451257,-71.3249572,-71.3728765,2308274.3537012683,29,4839,58181,39234,35621,99508,237383.0,67669912.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10524914075485965,43.03,-70.83,43.0324844,-70.85259214999999,43.0614603,43.0035085,-70.8073033,-70.897881,708566.354700208,38,866,7627,4639,4458,56986,74576.0,21501476.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10303144518796056,44.48,-73.22,44.471624950000006,-73.21020730000001,44.4967315,44.4465184,-73.1800215,-73.2403931,3530902.6223628093,54,3905,70453,41154,48060,200222,363794.0,98760562.0,2.1332325822563316,44.02935275080906,-72.64815533980583,1
0.1014443897557,44.51,-73.25,44.512289100000004,-73.25410545,44.528217,44.4963612,-73.2314347,-73.2767762,899852.6209269335,54,2586,34483,10703,18591,24922,91285.0,24497985.0,2.1332325822563316,44.02935275080906,-72.64815533980583,1
0.2548744450441005,43.76,-103.6,43.7686577,-103.59217845,43.9312282,43.6060872,-103.3540134,-103.8303435,196830.2471097865,57,523,15812,7363,10560,15909,50167.0,17074017.0,5.9248480993186625,44.27893401015229,-99.06312182741115,1
0.11895253007969958,43.89,-103.42,43.8801813,-103.40696715,43.9257898,43.8345728,-103.3030801,-103.5108542,89699.6473538728,57,161,3917,2365,1371,2856,10670.0,3460391.0,5.9248480993186625,44.27893401015229,-99.06312182741115,1
0.11531907458343957,41.68,-71.66,41.6954116,-71.63779199999999,41.7317994,41.6590238,-71.5325433,-71.7430407,2810211.5904989955,28,6519,80030,53413,51997,132112,324071.0,92451175.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10282965969135992,41.87,-71.37,41.86952410000001,-71.3925952,41.8940223,41.8450259,-71.363719,-71.4214714,5755498.965730098,28,4785,101945,76618,70573,337915,591836.0,169400803.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10172834208471995,41.82,-71.45,41.8223944,-71.45034575,41.8407172,41.8040716,-71.4267639,-71.4739276,3276363.235355066,29,5176,75721,61148,55197,136057,333299.0,95910562.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11558343598742012,43.1,-71.59,43.10789565,-71.5906425,43.1603258,43.0554655,-71.5163368,-71.6649482,34494.56201002657,30,12,1550,1009,1249,167,3987.0,1089348.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10931023751924063,39.72,-75.62,39.735559699999996,-75.5764189,39.764398,39.7067214,-75.4957082,-75.6571296,3431325.4505002713,19,12692,77408,55573,62736,166670,375079.0,111938356.0,1.0651584389188316,39.32571428571429,-75.53081632653061,1
0.10264991190198006,43.52,-96.74,43.5189408,-96.73271545,43.5373609,43.5005207,-96.6967505,-96.7686804,5030398.8618429545,57,9392,98722,50932,75048,282276,516370.0,152859968.0,5.9248480993186625,44.27893401015229,-99.06312182741115,1
0.33606347084979865,48.44,-114.53,48.4149586,-114.5372294,48.6006991,48.2292181,-114.2194965,-114.8549623,46485.266489978465,59,356,4204,2250,3053,5759,15622.0,4229414.0,8.822863055720632,46.92656790123457,-110.29743209876543,1
0.10100841078800019,18.32,-66.12,18.4067904,-66.11654055,18.4402504,18.3733304,-66.1090061,-66.124075,285847.4831427614,97,416,584,622,510,26741,28873.0,10001714.0,1.4625192306427994,18.290170454545457,-66.31232954545455,0
0.1185790257207994,41.83,-71.63,41.828761099999994,-71.64113,41.884845,41.7726772,-71.558312,-71.723948,222939.9325833977,28,605,10076,6103,4604,5048,26436.0,7363151.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10341974792417989,41.69,-71.51,41.69675105,-71.509415,41.7314875,41.6620146,-71.4848029,-71.5340271,4180884.296072691,28,6391,90229,73368,69005,193393,432386.0,123991589.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10154017713849993,42.78,-71.47,42.77863465,-71.4716197,42.7959404,42.7613289,-71.4493702,-71.4938692,1353365.7698130556,30,1686,48090,29504,23992,34149,137421.0,37830184.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.1275946778263214,43.13,-71.45,43.1658287,-71.40968000000001,43.2479521,43.0837053,-71.3256763,-71.4936837,1378725.2179864044,32,3064,48414,19038,24453,80949,175918.0,49806992.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10592798362239961,43.02,-70.91,43.01524445,-70.8985296,43.0536652,42.9768237,-70.8599568,-70.9371024,431396.8645235014,38,1732,11784,5278,3806,23097,45697.0,13239655.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10053518175375026,44.49,-73.18,44.497565050000006,-73.18203845,44.5055363,44.4895938,-73.1652537,-73.1988232,1080417.8010644333,54,1178,17572,14423,14394,61053,108620.0,29604804.0,2.1332325822563316,44.02935275080906,-72.64815533980583,1
0.17792968448222857,43.93,-103.57,44.01465075,-103.65103785,44.1400232,43.8892783,-103.4956415,-103.8064342,131838.59718664852,57,460,7095,5118,4795,5990,23458.0,7765065.0,5.9248480993186625,44.27893401015229,-99.06312182741115,1
0.10068334856979994,47.53,-111.26,47.529141949999996,-111.268209,47.5369842,47.5212997,-111.2464248,-111.2899932,319735.09480251855,59,488,6162,4060,5593,15889,32192.0,9529210.0,8.822863055720632,46.92656790123457,-110.29743209876543,1
0.9816990555772376,44.57,-110.51,44.556410549999995,-110.52507505,44.9791224,44.1336987,-110.0036211,-111.046529,31061.453942288008,82,750,10190,7181,6495,5877,30493.0,9328268.0,5.406267196504444,42.85410256410256,-107.2897435897436,1
0.10227818572574973,18.4,-66.06,18.45002785,-66.08332825,18.4687416,18.4313141,-66.0528936,-66.1137629,42051.97784337675,91,233,564,241,246,3017,4301.0,1481885.0,1.4625192306427994,18.290170454545457,-66.31232954545455,0
0.10005199396454996,41.95,-71.46,41.95381265,-71.45811275,41.9569617,41.9506636,-71.453985,-71.4622405,43847.20210128331,28,151,1758,601,1481,396,4387.0,1251103.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10066595157859995,41.96,-71.47,41.962539699999994,-71.47470515,41.9772663,41.9478131,-71.4633999,-71.4860104,357489.2944006133,28,1484,11438,8576,5662,8827,35987.0,10207445.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10045254065960005,41.89,-71.39,41.89049015,-71.3942893,41.8991542,41.8818261,-71.3812313,-71.4073473,1714451.4102793992,28,1339,33057,16706,29756,91363,172221.0,49447207.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10799107183504021,41.7,-71.46,41.7057931,-71.4623623,41.7414007,41.6701855,-71.4062572,-71.5184674,6921507.3737000255,28,18008,109519,89731,74046,456157,747461.0,215668388.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10920062559945955,41.95,-71.55,41.9758938,-71.54538145000001,42.0148619,41.9369257,-71.4863548,-71.6044081,1906289.4452962754,28,5043,43120,23915,22262,113828,208168.0,59047773.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10365334596714032,42.74,-71.46,42.7328115,-71.46398435,42.7652884,42.7003346,-71.4358617,-71.492107,5108112.961137318,30,5779,88197,51879,63564,320054,529473.0,148469257.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10549063929878992,43.01,-71.49,43.00690175,-71.48840725,43.0514619,42.9623416,-71.4576026,-71.5192119,3057712.059990332,31,5449,87174,58655,50622,120660,322560.0,90488384.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.1043326620353797,43.01,-71.44,43.01199715,-71.4356039,43.0366508,42.9873435,-71.3916686,-71.4795392,3384539.348571936,31,4215,111899,78549,78059,80396,353118.0,98469370.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.12607516184452086,43.23,-71.56,43.2305123,-71.54575955,43.3077277,43.1532969,-71.4613361,-71.630183,5592489.350674127,33,7591,121465,62969,83180,429869,705074.0,199374240.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.12503548495482933,43.28,-71.46,43.32518695,-71.43867065,43.4041935,43.2461804,-71.359451,-71.5178903,65381.43954056981,33,106,3555,2259,1650,605,8175.0,2325367.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10214283785391978,39.8,-75.45,39.8042969,-75.4544179,39.8223146,39.7862792,-75.4246855,-75.4841503,731005.7324507224,19,3035,25166,13137,8389,24940,74667.0,22167578.0,1.0651584389188316,39.32571428571429,-75.53081632653061,1
0.1266393046143989,39.17,-75.59,39.1550578,-75.5949972,39.2416318,39.0684838,-75.5180708,-75.6719236,4181774.383652033,19,22346,127080,74409,105871,199871,529577.0,160004284.0,1.0651584389188316,39.32571428571429,-75.53081632653061,1
0.14321189786445954,38.55,-75.57,38.5491359,-75.55473355000001,38.624132,38.4741398,-75.4106864,-75.6987807,913820.7226599265,19,6930,27530,19870,21563,54977,130870.0,40271731.0,1.0651584389188316,39.32571428571429,-75.53081632653061,1
0.12996866964553228,47.97,-97.17,47.97458025,-97.14980145,48.0371753,47.9119852,-97.0301088,-97.2694941,3328871.497876969,58,8529,47201,42521,48603,285795,432649.0,118949904.0,5.587354024938821,47.511127450980396,-99.61497549019609,1
0.10631033615679968,46.85,-113.99,46.8520192,-113.98169795,46.878768,46.8252704,-113.9227202,-114.0406757,4712363.991221915,59,7493,117870,66001,83305,226304,500973.0,144268265.0,8.822863055720632,46.92656790123457,-110.29743209876543,1
0.1328213846987503,41.14,-104.79,41.11815175,-104.88409295,41.1663848,41.0699187,-104.7139742,-105.0542117,5483077.906857963,82,6117,157950,86565,119596,358042,728270.0,251667659.0,5.406267196504444,42.85410256410256,-107.2897435897436,1
0.2957702895188684,42.86,-112.63,42.75274105,-112.45744135000001,42.9367991,42.568683,-112.191533,-112.7233497,635824.5120086783,83,5118,43744,23215,33745,82236,188058.0,61707238.0,6.169291389616795,44.52052307692308,-114.83492307692309,1
0.11268126635644052,41.63,-71.5,41.643732549999996,-71.4842095,41.6863156,41.6011495,-71.4097593,-71.5586597,2876006.016606833,28,4720,76953,48513,39887,153999,324072.0,93121856.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10358379663760021,41.72,-71.26,41.7275657,-71.2568868,41.7565341,41.6985973,-71.2259583,-71.2878153,2054018.1660301152,28,4241,55343,32657,35543,84979,212763.0,61102403.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.1029607725699199,41.99,-71.5,41.9993085,-71.498713,42.0177079,41.9809091,-71.4584838,-71.5389422,5501532.145316154,28,5288,111655,74355,64882,310262,566442.0,161887859.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10159441450489026,41.85,-71.47,41.852466449999994,-71.47139075,41.8710573,41.8338756,-71.4499499,-71.4928316,1866795.541115805,29,4887,54182,36215,40176,54196,189656.0,53969681.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11278151770419938,42.78,-71.2,42.796112300000004,-71.22363375,42.8528753,42.7393493,-71.1673404,-71.2799271,4864724.390737395,30,5155,95045,53714,60226,334511,548651.0,154481552.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10587673343340931,42.99,-71.45,42.94163515,-71.44430274999999,42.9907255,42.8925448,-71.4143746,-71.4742309,7503159.327253334,31,5423,94710,73800,69380,551097,794410.0,223775107.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.10396771580067991,42.96,-71.4,42.97032725,-71.4045978,43.0051976,42.9354569,-71.3761516,-71.433044,2519695.6380404276,31,2626,39633,31319,31858,156531,261967.0,73677023.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.11192527118968076,43.25,-71.39,43.253786899999994,-71.402704,43.3048976,43.2026762,-71.3443734,-71.4610346,18271.119455536722,32,4,983,649,355,54,2045.0,560224.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
0.13964807765422022,44.07,-103.23,44.12824665,-103.1964161,44.242001,44.0144923,-103.1092808,-103.2835514,6854888.488836071,57,7462,146810,117927,126855,558218,957272.0,312598174.0,5.9248480993186625,44.27893401015229,-99.06312182741115,1
0.11262158739420974,61.14,-149.76,61.146361049999996,-149.77054245,61.1824915,61.1102306,-149.683209,-149.8578759,3948381.569543231,99,1360,144680,54779,51011,192843,444673.0,89972922.0,35.08018431037671,61.52529197080292,-152.3990510948905,1
0.10302381168544002,18.44,-66.05,18.40160685,-66.0565881,18.4481878,18.3550259,-66.0403593,-66.0728169,1084205.662483618,91,4716,5552,1554,1330,98547,111699.0,39225991.0,1.4625192306427994,18.290170454545457,-66.31232954545455,0
0.10849371959243892,41.67,-71.27,41.6707521,-71.2857927,41.7140974,41.6274068,-71.236804,-71.3347814,3656405.1955284458,28,8294,101008,58825,70313,158257,396697.0,114534096.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.10005176462200006,41.97,-71.55,41.9990657,-71.56217190000001,42.0027382,41.9953932,-71.5586481,-71.5656957,21668.783236265735,28,16,1135,333,273,411,2168.0,617569.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11571652475379912,41.55,-71.46,41.58755185,-71.4627167,41.6538616,41.5212421,-71.4034625,-71.5219709,4254483.109024035,28,8387,53902,41833,36305,351887,492314.0,143732432.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11223941376954952,41.94,-71.41,41.95769075,-71.43180555,42.0185558,41.8968257,-71.3815328,-71.4820783,4817665.932488149,28,7744,141850,83249,110369,197520,540732.0,153884059.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11500255335032859,41.6,-71.25,41.58552804999999,-71.27131564999999,41.6546415,41.5164146,-71.2170478,-71.3255835,1729909.4168280184,28,7611,47740,48427,39527,55639,198944.0,57485868.0,0.6225451790834181,41.70208791208792,-71.4998901098901,1
0.11095929898833941,43.0,-71.34,42.98913215,-71.3472691,43.040153,42.9381113,-71.293569,-71.4009692,610413.012857244,30,1073,20814,13444,14106,18294,67731.0,18937471.0,1.7517437740719957,43.38366197183098,-71.56154929577465,1
