lat_max,lat_min,long_max,long_min,number_of_panels_north,number_of_panels_south,number_of_panels_east,number_of_panels_west,number_of_panels_flat,number_of_panels_total,lat_mean,long_mean,zip_area,dens,approx_zips,is_usa,zip_lat,zip_long,state_size,state_lat,state_long,potential_kwh_total
38.8867264,38.8254558,-47.34340115,-47.3709508,8.994,67.9595,75.023,70.0742,13.282799999999998,35.8322,38.8560911,-47.357175975000004,51.68798358529029,34.66202153240639,66,50,38.86,-47.355,55.66637225471049,38.513540290620874,-48.565165125495376,56.596489999999996
39.0318481,38.9998525,-47.83902225,-47.85699115,23.781,33.8125,44.86,37.7398,45.3024,32.5334,39.0158503,-47.8480067,50.574925736839894,32.16356675369466,66,50,39.02,-47.85,55.66637225471049,38.513540290620874,-48.565165125495376,51.9567025
39.0336707,38.9788653,-47.8558705,-47.93881885,51.264,106.4175,142.644,123.7838,46.9197,70.58,39.006268000000006,-47.897344675,54.546017501089686,64.69766559821714,66,50,39.01,-47.925,55.66637225471049,38.513540290620874,-48.565165125495376,112.5401485
39.0217884,38.79735,-47.630447,-47.723381,14.664,55.0405,74.162,60.8832,18.7263,33.8528,38.9095692,-47.676914,70.85795826560123,23.88778962068557,66,50,38.89,-47.675,55.66637225471049,38.513540290620874,-48.565165125495376,53.087664
38.8879027,38.8390735,-47.3041402,-47.32917755,6.864,55.093,53.388,51.2617,11.605799999999999,27.777900000000002,38.8634881,-47.316658875,51.22255377061991,27.114911259981703,66,50,38.86,-47.315,55.66637225471049,38.513540290620874,-48.565165125495376,43.70567
39.2231026,39.0609054,-47.76836095,-47.838542,7.719,9.575000000000001,11.459,10.6274,8.1711,7.5601,39.142004,-47.803451475,61.3831698030588,6.158121211608782,66,50,39.13,-47.81,55.66637225471049,38.513540290620874,-48.565165125495376,12.085576
37.8099637,37.7804661,-48.61961185,-48.6495371,3.219,7.6495,10.591000000000001,11.0026,4.886399999999999,5.8969000000000005,37.7952149,-48.634574475,50.88272305440013,5.794599469151309,67,50,37.79,-48.635,55.66637225471049,38.513540290620874,-48.565165125495376,9.822130999999999
37.652026,37.5776297,-48.68622115,-48.739852,24.096,34.8465,30.805,27.159299999999998,61.4526,35.2171,37.61482785,-48.713036575000004,53.98993680585463,32.61450381636776,67,50,37.62,-48.71,55.66637225471049,38.513540290620874,-48.565165125495376,59.5062145
37.6499084,37.6216085,-48.5766669,-48.59462215,0.759,0.7205,1.931,1.7199,0.1599,0.6615,37.63575845,-48.585644525,50.50813177947501,0.6548450484054666,67,50,37.64,-48.585,55.66637225471049,38.513540290620874,-48.565165125495376,1.1002885
38.7918729,38.6733503,-47.34342135,-47.49122005,0.426,1.219,1.23,1.1879,0.29279999999999995,0.6483,38.7326116,-47.417320700000005,67.51748620062011,0.4800978505580423,66,50,38.75,-47.41,55.66637225471049,38.513540290620874,-48.565165125495376,1.031839
39.0621552,38.9426208,-47.75057165,-47.80676865,1.347,4.026,5.738,4.8552,1.1964,2.5163,39.002387999999996,-47.778670149999996,56.71747467680049,2.2182757733299243,66,50,39.0,-47.765,55.66637225471049,38.513540290620874,-48.565165125495376,3.9444925
37.8607037,37.72212,-48.74117965,-48.80378355,0.222,0.659,0.594,0.5971,0.0501,0.30060000000000003,37.79141185,-48.7724816,58.67588009643021,0.2561529537400908,67,50,37.78,-48.765,55.66637225471049,38.513540290620874,-48.565165125495376,0.5131855
39.0165634,38.9425817,-47.8566827,-47.9703926,8.559000000000001,40.483000000000004,50.477000000000004,44.9883,6.661499999999999,22.077,38.97957255,-47.913537649999995,58.41245170883024,18.897511878158856,66,50,38.98,-47.92,55.66637225471049,38.513540290620874,-48.565165125495376,35.237362499999996
37.62095,37.3985388,-48.70925585,-48.80133755,2.1,1.19,0.8290000000000001,0.6531,2.1176999999999997,1.1901000000000002,37.5097444,-48.7552967,70.48000139504063,0.8442820491230455,67,50,37.5,-48.75,55.66637225471049,38.513540290620874,-48.565165125495376,2.003114
37.7832939,37.7214095,-48.62931705,-48.6538279,42.579,47.937,70.224,65.7146,29.852099999999997,37.3676,37.7523517,-48.641572475000004,51.51683924574028,36.26736475597131,67,50,37.75,-48.64,55.66637225471049,38.513540290620874,-48.565165125495376,62.6681075
38.9360755,38.9132514,-47.3043015,-47.33352765,17.793,26.4765,26.181,23.8105,61.848299999999995,32.524100000000004,38.92466345,-47.318914575,50.66706057021503,32.095901789021006,66,50,38.92,-47.32,55.66637225471049,38.513540290620874,-48.565165125495376,50.6371525
37.7213126,37.5914061,-48.75475845,-48.82141905,5.625,5.957,9.361,7.6972,5.0679,5.1039,37.65635935,-48.78808875,58.65964523390056,4.350435448125039,67,50,37.65,-48.785,55.66637225471049,38.513540290620874,-48.565165125495376,8.5784715
37.8046127,37.7161778,-48.6921103,-48.74035935,17.013,80.359,98.449,94.1003,54.60659999999999,58.1289,37.76039525,-48.716234825,54.26689991184474,53.55833859537674,67,50,37.75,-48.71,55.66637225471049,38.513540290620874,-48.565165125495376,98.31527899999999
37.7250277,37.6452759,-48.74039105,-48.75836445,9.162,58.8265,70.336,67.41,8.7249,31.6426,37.6851518,-48.74937775,51.433411002120145,30.76074421614353,67,50,37.69,-48.75,55.66637225471049,38.513540290620874,-48.565165125495376,53.462340999999995
38.9488135,38.8430556,-47.82110045,-47.9255741,1.308,1.0805,1.593,1.3118,1.2846,1.0346,38.89593455,-47.873337275,61.04891382933458,0.847353323019209,66,50,38.89,-47.855,55.66637225471049,38.513540290620874,-48.565165125495376,1.6725679999999998
39.1561685,39.1165729,-47.2966496,-47.3203281,2.616,1.645,18.084,12.9654,112.21889999999999,41.4831,39.1363707,-47.30848885,50.93756441459979,40.719555868782436,66,50,39.15,-47.305,55.66637225471049,38.513540290620874,-48.565165125495376,65.289316
39.205667,39.1842442,-48.27964065,-48.29242865,2.016,2.0945,1.6380000000000001,1.3601,13.423799999999998,5.3188,39.1949556,-48.28603465,50.27395476639997,5.289816590632293,66,50,39.2,-48.29,55.66637225471049,38.513540290620874,-48.565165125495376,8.5953205
37.6425199,37.6142864,-48.6226663,-48.6306779,12.891,4.292,5.083,3.5322,19.4712,8.791400000000001,37.62840315,-48.6266721,50.22619550860014,8.751807608536332,67,50,37.62,-48.635,55.66637225471049,38.513540290620874,-48.565165125495376,14.884171499999999
37.8255383,37.7235338,-48.57673,-48.59474335,2.412,11.729000000000001,12.772,13.9062,1.5698999999999999,6.2133,37.774536049999995,-48.585736675,51.8374427600754,5.993061838290963,67,50,37.77,-48.585,55.66637225471049,38.513540290620874,-48.565165125495376,10.4455505
38.8422407,38.816994,-47.44032585,-47.4543003,3.6,0.742,0.556,0.7287,27.1194,9.4679,38.82961735,-47.447313075,50.35280874681494,9.401560941323748,66,50,38.83,-47.445,55.66637225471049,38.513540290620874,-48.565165125495376,15.1665075
39.0576231,38.9572345,-47.4672726,-47.57252985,0.036000000000000004,0.069,0.004,0.0077,0.010799999999999999,0.0201,39.0074288,-47.519901225,60.56662796735035,0.01659329623801684,66,50,39.0,-47.515,55.66637225471049,38.513540290620874,-48.565165125495376,0.031502499999999996
39.0672438,38.9571066,-47.6681669,-47.7505768,0.387,0.20750000000000002,0.31,0.2485,0.005999999999999999,0.12290000000000001,39.0121752,-47.70937185,59.076395638279166,0.10401785575452885,66,50,39.04,-47.695,55.66637225471049,38.513540290620874,-48.565165125495376,0.19373649999999998
39.0364494,39.0308632,-47.8489009,-47.8526939,2.931,0.793,1.72,1.3048,4.4121,2.0854,39.033656300000004,-47.8507974,50.02118845660002,2.084516646190204,66,50,39.03,-47.85,55.66637225471049,38.513540290620874,-48.565165125495376,3.3143469999999997
39.1238798,39.0694842,-47.744687,-47.795271,0.0,0.0935,0.059000000000000004,0.0126,0.0201,0.033100000000000004,39.096682,-47.769979,52.75154703040001,0.031373487474144514,66,50,39.08,-47.78,55.66637225471049,38.513540290620874,-48.565165125495376,0.052527
37.7173207,37.7159118,-48.64865675,-48.6493105,0.0,0.076,0.168,0.0378,0.1026,0.0716,37.71661625,-48.648983625,50.00092106837501,0.07159868105438379,67,50,37.72,-48.645,55.66637225471049,38.513540290620874,-48.565165125495376,0.11784249999999999
39.0482383,39.0482383,-47.8402785,-47.8402785,0.0,0.0,0.012,0.0,0.38309999999999994,0.12890000000000001,39.0482383,-47.8402785,50.0,0.12890000000000001,66,50,39.03,-47.845,55.66637225471049,38.513540290620874,-48.565165125495376,0.20392549999999998
39.0458901,39.0450164,-47.8412826,-47.8416783,0.0,0.02,0.0,0.0,0.7781999999999999,0.2634,39.04545325,-47.84148045,50.00034572309,0.2633981787433549,66,50,39.03,-47.845,55.66637225471049,38.513540290620874,-48.565165125495376,0.421523
39.202094,39.015298,-47.4915652,-47.5936326,0.0,0.0045000000000000005,0.0,0.0,0.2688,0.09050000000000001,39.108696,-47.5425989,69.06578205040063,0.06551724842119197,66,50,39.11,-47.54,55.66637225471049,38.513540290620874,-48.565165125495376,0.14517249999999998
37.5205531,37.4058322,-48.55738065,-48.66670345,0.0,0.0045000000000000005,0.0,0.0042,0.0,0.0015,37.463192649999996,-48.61204205,62.54161000652032,0.0011992016194047584,67,50,37.48,-48.62,55.66637225471049,38.513540290620874,-48.565165125495376,0.0023495
39.3268766,39.2142066,-59.74533575,-59.8198195,0.093,0.17500000000000002,0.371,0.1939,2.1666,0.8251000000000001,39.2705416,-59.782577625,58.39208411249998,0.7065169984430913,89,50,39.26,-59.74,52.25137557997874,37.84145098039215,-58.32254901960784,1.6019904999999999
36.0570253,35.9985482,-57.590741,-57.63074305,14.985,105.0,146.844,135.8553,50.206799999999994,72.3274,36.027786750000004,-57.610742025,52.339203878054796,69.0948606789241,89,50,36.03,-57.605,52.25137557997874,37.84145098039215,-58.32254901960784,146.3762845
36.0163996,35.9703448,-57.5589985,-57.59004625,11.493,84.185,94.97200000000001,99.9082,22.445999999999998,48.471900000000005,35.993372199999996,-57.574522375,51.42989791669997,47.12424286599696,89,50,36.0,-57.58,52.25137557997874,37.84145098039215,-58.32254901960784,98.2547055
36.0861655,35.9722404,-57.4559348,-57.5074978,50.559000000000005,99.625,113.98,128.8399,73.05359999999999,75.76520000000001,36.02920295,-57.4817163,55.874319931300334,67.7996618958014,89,50,36.04,-57.465,52.25137557997874,37.84145098039215,-58.32254901960784,151.71695449999999
36.1883015,36.1590138,-57.5469705,-57.57743565,54.744,36.1325,42.503,34.9496,113.62769999999999,56.170300000000005,36.173657649999996,-57.562203075,50.89225417365508,55.18550996811334,89,50,36.17,-57.56,52.25137557997874,37.84145098039215,-58.32254901960784,110.637407
36.1623401,36.1391095,-57.53133885,-57.5791611,58.818,67.15050000000001,58.387,60.2035,108.53099999999999,66.0069,36.150724800000006,-57.555249974999995,51.11093956084998,64.5721841225553,89,50,36.15,-57.555,52.25137557997874,37.84145098039215,-58.32254901960784,131.1559725
36.1198875,36.0452034,-57.4540342,-57.5211101,12.408,67.8805,96.854,80.7128,66.567,57.3945,36.08254545,-57.487572150000005,55.00950322318986,52.167804322040055,89,50,36.08,-57.485,52.25137557997874,37.84145098039215,-58.32254901960784,115.81009449999999
36.1369363,36.0782156,-57.50706915,-57.53248565,76.128,108.5645,147.15800000000002,140.7315,46.656299999999995,74.6229,36.10757595,-57.519777399999995,51.49247467154997,72.46000554060552,89,50,36.1,-57.51,52.25137557997874,37.84145098039215,-58.32254901960784,150.0497255
36.2181192,36.1786343,-57.622454,-57.64359245,8.406,94.0005,143.933,108.738,37.7112,61.578,36.198376749999994,-57.633023225,50.83464958440505,60.56695630187916,89,50,36.19,-57.63,52.25137557997874,37.84145098039215,-58.32254901960784,123.54500999999999
36.1828886,36.1593042,-57.58651445,-57.6219979,58.71,65.7015,64.197,68.3088,75.5136,56.446600000000004,36.171096399999996,-57.604256175,50.83685587817976,55.517398769962156,89,50,36.17,-57.6,52.25137557997874,37.84145098039215,-58.32254901960784,112.17917249999999
36.2181436,36.1808969,-57.50150805,-57.53093345,16.281,42.702,73.218,70.7028,24.458699999999997,34.6582,36.19952025,-57.51622075,51.095999046179955,33.914788483415634,89,50,36.22,-57.515,52.25137557997874,37.84145098039215,-58.32254901960784,68.8834315
36.0130285,35.9318349,-57.4561782,-57.4991329,21.945,108.535,137.25,130.1657,29.3604,64.5454,35.9724317,-57.477655549999994,53.48764672992018,60.33673562599856,89,50,36.0,-57.48,52.25137557997874,37.84145098039215,-58.32254901960784,130.3123345
36.0849195,36.0324393,-57.5043002,-57.5500108,16.425,92.2985,131.833,91.8883,105.44009999999999,80.4641,36.0586794,-57.527155500000006,52.39890143011989,76.78033107937232,89,50,36.05,-57.525,52.25137557997874,37.84145098039215,-58.32254901960784,160.373615
36.122233,36.0534708,-57.5574118,-57.5900231,54.798,71.6235,76.94500000000001,66.15,274.2432,124.7102,36.087851900000004,-57.573717450000004,52.2424247328605,119.35720885630838,89,50,36.08,-57.57,52.25137557997874,37.84145098039215,-58.32254901960784,246.905937
36.0846724,35.9981128,-57.6219446,-57.67554635,2.979,39.871,60.315,58.9393,4.68,24.0849,36.0413926,-57.648745475,54.639746039299936,22.0397254250384,89,50,36.0,-57.645,52.25137557997874,37.84145098039215,-58.32254901960784,49.180551
36.0997579,35.9955227,-57.62163205,-57.64875505,15.756,82.02850000000001,111.155,101.0653,49.104899999999994,58.8526,36.0476403,-57.63519355,52.82717132959954,55.702963568507755,89,50,36.06,-57.635,52.25137557997874,37.84145098039215,-58.32254901960784,118.93979999999999
36.0232105,35.9552336,-57.59076415,-57.65608195,17.721,83.7705,132.555,119.1477,6.5150999999999994,49.7931,35.989222049999995,-57.62342305,54.44010155882004,45.73200506082895,89,50,35.97,-57.605,52.25137557997874,37.84145098039215,-58.32254901960784,100.86529949999999
39.644955,39.4968424,-59.66016915,-59.8682141,22.134,77.419,110.348,76.9692,114.65729999999999,76.4711,39.5708987,-59.764191625,80.81407846137118,47.31298151011702,89,50,39.54,-59.825,52.25137557997874,37.84145098039215,-58.32254901960784,146.504669
39.5311731,39.441479,-59.8236565,-59.904604,41.181,88.6365,139.703,95.2952,302.37449999999995,147.4754,39.48632605,-59.86413025,57.2605131597497,128.7758281073748,89,50,39.48,-59.87,52.25137557997874,37.84145098039215,-58.32254901960784,280.39352299999996
39.5224187,39.4668189,-59.8955479,-59.9310759,39.186,104.8335,157.293,100.142,67.8654,74.93,39.4946188,-59.9133119,51.97534969440047,72.08224710421962,89,50,39.49,-59.92,52.25137557997874,37.84145098039215,-58.32254901960784,140.257496
36.2516386,36.1951984,-57.56536835,-57.6036053,24.447,78.07600000000001,103.036,86.6726,52.058099999999996,56.4682,36.2234185,-57.584486825,52.15810110538979,54.13176362182099,89,50,36.22,-57.585,52.25137557997874,37.84145098039215,-58.32254901960784,114.0745355
39.7954573,39.5211311,-59.8931169,-59.96961265,70.293,103.186,159.67600000000002,115.4272,202.0896,122.8007,39.6582942,-59.931364775000006,70.98478841365018,86.49789817249477,89,50,39.71,-59.91,52.25137557997874,37.84145098039215,-58.32254901960784,235.677268
39.2101873,39.0877758,-59.8835956,-59.97242495,12.705,34.528,49.477000000000004,33.2444,19.4727,23.5169,39.14898155,-59.928010275,60.873733977524545,19.316130671960074,89,50,39.16,-59.93,52.25137557997874,37.84145098039215,-58.32254901960784,44.836617
36.0423085,35.9928894,-57.4931892,-57.54369825,18.597,115.139,183.104,141.3846,23.948999999999998,70.1389,36.01759895,-57.518443725,52.49611179285448,66.80389995049784,89,50,36.0,-57.52,52.25137557997874,37.84145098039215,-58.32254901960784,141.513006
36.2181929,36.1794239,-57.63962195,-57.67221615,9.672,136.93,217.799,106.1683,15.236699999999999,69.7341,36.198808400000004,-57.655919049999994,51.26364453979977,68.01516028172777,89,50,36.19,-57.655,52.25137557997874,37.84145098039215,-58.32254901960784,142.501846
36.0229675,35.9283507,-57.5215503,-57.57836205,35.442,148.10150000000002,199.094,163.8021,51.233999999999995,91.1894,35.9756591,-57.549956175000005,55.375345987399974,82.33754423922616,89,50,35.98,-57.555,52.25137557997874,37.84145098039215,-58.32254901960784,184.747297
36.1671054,36.0393358,-57.65685745,-57.71498825,35.367,121.961,196.137,147.84629999999999,55.503299999999996,84.80680000000001,36.1032206,-57.68592285,57.42734906367971,73.83833781528024,89,50,36.09,-57.69,52.25137557997874,37.84145098039215,-58.32254901960784,171.5485175
36.143863,36.097944,-57.5662601,-57.58997095,5.013,8.7415,10.306000000000001,6.356,138.7155,50.0925,36.1209035,-57.578115525,51.08877852115015,49.02495366889845,89,50,36.13,-57.585,52.25137557997874,37.84145098039215,-58.32254901960784,97.29789099999999
36.1006331,36.0542269,-57.5906947,-57.63023365,18.684,57.0635,68.488,65.1147,237.75119999999998,107.4368,36.07743000000001,-57.610464175000004,51.834852421490034,103.63374735437479,89,50,36.07,-57.605,52.25137557997874,37.84145098039215,-58.32254901960784,215.30092199999999
39.5301911,39.4890322,-59.96626935,-60.00106085,0.54,2.043,2.581,1.7752,0.43799999999999994,1.0843,39.50961165,-59.983665099999996,51.4319798693504,1.0541106941190899,89,50,39.51,-59.995,52.25137557997874,37.84145098039215,-58.32254901960784,2.0757355
36.275483,36.2103128,-57.60216955,-57.63032625,8.703,12.46,18.955000000000002,17.6512,10.7007,10.7661,36.2428979,-57.616247900000005,51.83497777034037,10.384975997964343,89,50,36.24,-57.615,52.25137557997874,37.84145098039215,-58.32254901960784,21.4765195
39.478166,39.292303,-59.87350755,-60.00284455,40.098,109.4175,178.687,120.1592,118.2378,97.667,39.385234499999996,-59.938176049999996,74.03896283100055,65.9564884930467,89,50,39.38,-59.935,52.25137557997874,37.84145098039215,-58.32254901960784,186.44603899999998
39.0992386,38.9328113,-59.83094515,-59.9241594,14.967,54.084,77.473,55.690599999999996,43.7865,41.6143,39.01602495,-59.877552275,65.51339594902565,31.760145690187592,89,50,39.01,-59.875,52.25137557997874,37.84145098039215,-58.32254901960784,82.6687625
39.7221892,39.6066013,-59.8113637,-59.87462725,12.075000000000001,58.522,96.992,63.189,26.4789,39.659400000000005,39.66439525,-59.842995475,57.312500891045325,34.59925791355277,89,50,39.68,-59.84,52.25137557997874,37.84145098039215,-58.32254901960784,76.943151
39.5495924,39.5361988,-59.90580235,-59.9096799,0.381,0.5825,0.37,2.3541,5.6361,2.3812,39.5428956,-59.907741125,50.05193435367999,2.378729244681955,89,50,39.52,-59.905,52.25137557997874,37.84145098039215,-58.32254901960784,4.560657
36.1592337,36.1074872,-57.4885314,-57.53263625,16.494,56.994,76.783,72.6495,20.1222,36.7128,36.13336045,-57.510583825,52.2822716205252,35.11018062343253,89,50,36.14,-57.515,52.25137557997874,37.84145098039215,-58.32254901960784,73.33775349999999
36.0998295,36.0210088,-57.63957565,-57.65772555,4.815,76.388,87.804,95.0208,31.2048,48.194500000000005,36.06041915,-57.648650599999996,51.430587822930384,46.85392685567598,89,50,36.08,-57.65,52.25137557997874,37.84145098039215,-58.32254901960784,98.2389235
36.244217,36.1883446,-57.54030445,-57.5922579,56.427,32.604,28.797,31.619,76.407,41.2674,36.2162808,-57.566281175,52.902763939779874,39.003066122381995,89,50,36.21,-57.56,52.25137557997874,37.84145098039215,-58.32254901960784,82.12096849999999
36.3083787,36.183791,-57.50074915,-57.57689135,19.236,20.1935,30.361,32.3421,27.659999999999997,21.5563,36.24608485,-57.53882025,59.4863815709399,18.118684840742286,89,50,36.25,-57.52,52.25137557997874,37.84145098039215,-58.32254901960784,42.821248499999996
39.5728785,39.5119921,-59.9076815,-59.93537015,17.895,69.15,88.013,64.9047,37.457699999999996,44.985800000000005,39.5424353,-59.921525825,51.68586221935971,43.51847687968906,89,50,39.54,-59.92,52.25137557997874,37.84145098039215,-58.32254901960784,85.471524
36.2028529,36.1590945,-57.56917855,-57.59609065,59.532000000000004,42.967,57.811,62.0739,83.9349,53.2049,36.1809737,-57.5826346,51.17763043664023,51.98062077714756,89,50,36.18,-57.585,52.25137557997874,37.84145098039215,-58.32254901960784,105.500008
36.2520378,36.1809654,-57.5901852,-57.6232297,74.928,145.6465,164.257,161.2625,68.77229999999999,94.0142,36.2165016,-57.60670745,52.34855192180014,89.79637119708802,89,50,36.21,-57.605,52.25137557997874,37.84145098039215,-58.32254901960784,187.92154349999998
36.1904143,36.1590455,-57.5068606,-57.5490031,50.754,134.382,169.417,189.0469,63.36659999999999,93.6388,36.1747299,-57.52793185,51.321959654000025,91.22683606714324,89,50,36.17,-57.525,52.25137557997874,37.84145098039215,-58.32254901960784,186.3417705
39.5680847,39.5114939,-59.8475536,-59.8906406,38.34,82.91850000000001,111.645,82.1688,325.41029999999995,149.2347,39.539789299999995,-59.8690971,52.43832779960009,142.29544139004574,89,50,39.54,-59.875,52.25137557997874,37.84145098039215,-58.32254901960784,284.9493725
36.1442638,36.0964503,-57.5259755,-57.5593691,73.062,116.8495,124.955,122.3096,140.8956,102.73880000000001,36.120357049999996,-57.5426723,51.59666489359973,99.55953569078858,89,50,36.12,-57.54,52.25137557997874,37.84145098039215,-58.32254901960784,203.1524235
36.2533273,36.2185526,-57.62370435,-57.6671006,15.666,136.9755,216.822,167.09,20.830799999999996,80.4131,36.23593995,-57.645402475,51.50909157487502,78.05719101365759,89,50,36.23,-57.645,52.25137557997874,37.84145098039215,-58.32254901960784,162.337455
36.2313414,36.0965446,-57.6216552,-57.66273725,13.317,139.2525,190.20600000000002,188.7109,37.6821,86.8344,36.163943,-57.642196225,55.53772887743986,78.176045145477,89,50,36.11,-57.635,52.25137557997874,37.84145098039215,-58.32254901960784,175.34893699999998
39.6333955,39.5650379,-59.87588265,-59.9041905,47.565,33.019,67.446,50.6387,29.371199999999998,31.9584,39.5992167,-59.890036574999996,51.935056687159786,30.767656799247575,89,50,39.59,-59.885,52.25137557997874,37.84145098039215,-58.32254901960784,60.70513
36.0549541,36.008054,-57.51471535,-57.5592649,24.633,158.85150000000002,230.741,171.339,48.10829999999999,96.1786,36.03150405,-57.536990125,52.089378349955055,92.32074085607032,89,50,36.03,-57.535,52.25137557997874,37.84145098039215,-58.32254901960784,192.5912605
36.0573852,36.0135329,-57.55077525,-57.59009835,32.637,179.4145,222.52,199.5147,50.962799999999994,104.7125,36.03545905,-57.570436799999996,51.72440837812979,101.22155408187787,89,50,36.04,-57.575,52.25137557997874,37.84145098039215,-58.32254901960784,210.72338299999998
36.177601,36.1592494,-57.62208355,-57.6613599,11.769,66.859,106.424,89.5454,28.3407,46.6456,36.1684252,-57.641721725,50.720783864660135,45.98272783447702,89,50,36.17,-57.64,52.25137557997874,37.84145098039215,-58.32254901960784,93.2154765
36.1262277,36.0964925,-57.5898378,-57.6258461,47.781,78.297,91.952,87.059,163.9956,93.54950000000001,36.1113601,-57.607841949999994,51.07071400216014,91.58820453934044,89,50,36.11,-57.605,52.25137557997874,37.84145098039215,-58.32254901960784,185.92465099999998
39.5364689,39.5167432,-59.90322475,-59.91226855,1.809,4.167,3.7070000000000003,3.633,27.464699999999997,10.9383,39.52660605,-59.90774665,50.17839528566003,10.899411925918987,89,50,39.52,-59.905,52.25137557997874,37.84145098039215,-58.32254901960784,20.270196
39.2765524,39.1562521,-59.81645765,-59.89421365,41.016,51.167,69.366,56.0189,106.89389999999999,62.171200000000006,39.21640225,-59.85533565,59.35407012679984,52.37315643828793,89,50,39.21,-59.855,52.25137557997874,37.84145098039215,-58.32254901960784,120.2496535
36.1625109,36.1188114,-57.62165865,-57.6576561,26.382,176.601,276.664,213.045,52.273199999999996,111.72540000000001,36.14066115,-57.639657375,51.573070566274936,108.31757618195839,89,50,36.14,-57.635,52.25137557997874,37.84145098039215,-58.32254901960784,223.68933249999998
36.1001149,36.0502794,-57.53097975,-57.55927645,26.856,72.6775,86.17,75.2885,76.8825,60.4307,36.07519715,-57.5451281,51.410180192849936,58.77308713304668,89,50,36.08,-57.55,52.25137557997874,37.84145098039215,-58.32254901960784,119.92966849999999
36.2059278,36.1564048,-57.6691723,-57.70027905,2.001,22.894000000000002,49.550000000000004,29.855,0.7700999999999999,14.122200000000001,36.1811663,-57.684725674999996,51.54049958024999,13.700100032995746,89,50,36.17,-57.68,52.25137557997874,37.84145098039215,-58.32254901960784,28.5271255
36.1700094,36.1664532,-57.59641485,-57.6020885,0.666,0.454,0.5690000000000001,0.5908,3.1773,1.3134000000000001,36.1682313,-57.599251675000005,50.02017663412999,1.3128702139606552,89,50,36.17,-57.6,52.25137557997874,37.84145098039215,-58.32254901960784,2.613115
39.5736794,39.5300289,-59.8893402,-59.91304345,33.327,54.8635,69.049,52.1143,109.94879999999999,63.083000000000006,39.55185415,-59.901191825,51.03465871412531,61.80407745387742,89,50,39.55,-59.9,52.25137557997874,37.84145098039215,-58.32254901960784,120.7862995
39.2072357,39.0961941,-59.83711275,-59.89170915,49.746,81.991,115.82300000000001,86.4479,95.07149999999999,73.6789,39.1517149,-59.86441095,56.062471610239356,65.71142680992962,89,50,39.14,-59.855,52.25137557997874,37.84145098039215,-58.32254901960784,142.46282
39.1191482,38.9750655,-59.88195585,-59.94533625,5.64,17.303,30.889,20.3077,11.4942,13.47,39.04710685,-59.91364605,59.132019159079874,11.389768345101107,89,50,39.11,-59.93,52.25137557997874,37.84145098039215,-58.32254901960784,26.479132
36.1929933,36.1602959,-57.64397445,-57.6709199,20.379,72.634,130.461,77.5509,18.983999999999998,45.6589,36.1766446,-57.657447175,50.88104615682989,44.868279495734285,89,50,36.18,-57.66,52.25137557997874,37.84145098039215,-58.32254901960784,92.168461
36.144052,36.1186328,-57.55858735,-57.57731405,25.953,15.205,14.014000000000001,12.4285,54.95909999999999,25.402700000000003,36.1313424,-57.5679507,50.4760177326399,25.163138002043247,89,50,36.12,-57.57,52.25137557997874,37.84145098039215,-58.32254901960784,49.9323055
39.5894468,39.4344753,-59.92071215,-60.00102515,25.53,124.16250000000001,195.113,129.2151,47.96639999999999,79.6429,39.51196105,-59.960868649999995,62.4462260794991,63.76918590613318,89,50,39.52,-59.96,52.25137557997874,37.84145098039215,-58.32254901960784,153.687604
36.1838003,35.8334157,-57.3682714,-57.48000335,51.021,51.0215,86.265,57.2033,40.6635,42.2579,36.008608,-57.424137375,89.14915460796958,23.70067343085176,89,50,35.99,-57.405,52.25137557997874,37.84145098039215,-58.32254901960784,84.6342475
38.9841459,38.6647212,-59.7194743,-59.88503745,0.135,0.736,1.1340000000000001,0.9597,0.7413,0.6493,38.82443355,-59.802255875,102.88495951980389,0.31554660809047563,89,50,38.75,-59.805,52.25137557997874,37.84145098039215,-58.32254901960784,1.2825345
39.4769119,39.3237626,-59.77141445,-59.89415715,25.518,93.176,162.492,109.5045,110.23769999999999,88.12440000000001,39.40033725,-59.832785799999996,68.79795858510889,64.0457956982711,89,50,39.38,-59.835,52.25137557997874,37.84145098039215,-58.32254901960784,170.367259
39.9120291,39.5977775,-59.926578,-60.00046815,3.222,9.1155,11.525,8.7143,0.7943999999999999,4.5927,39.754903299999995,-59.963523075,73.22009786174117,3.1362290778907647,89,50,39.78,-59.955,52.25137557997874,37.84145098039215,-58.32254901960784,8.7887135
39.5112091,39.4575151,-59.9040557,-59.9473304,10.815,47.5665,68.696,43.484,6.7029,25.189700000000002,39.4843621,-59.92569305,52.32359174179989,24.071073068056066,89,50,39.48,-59.93,52.25137557997874,37.84145098039215,-58.32254901960784,47.807379499999996
36.1626028,36.1229726,-57.5769261,-57.6060715,77.355,60.1685,64.95700000000001,64.0101,147.6522,79.4696,36.1427877,-57.5914988,51.15503803108003,77.67524280963003,89,50,36.14,-57.59,52.25137557997874,37.84145098039215,-58.32254901960784,157.24133
39.6507763,39.5588406,-59.80726565,-59.87610885,30.477,152.0695,242.701,175.1897,42.281099999999995,94.8207,39.60480845,-59.84168725,56.329147782239865,84.16663817333327,89,50,39.6,-59.845,52.25137557997874,37.84145098039215,-58.32254901960784,183.9915785
